origin_country,time_position,last_contact,longitude,latitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,baro_altitude,position_source,timestamp
United States,1650480243,1650480246,-115.1405,35.9736,,True,,0,,,0,1650480261
United States,1650480246,1650480253,-118.4478,34.0196,,True,0,106.88,,,0,1650480261
United States,1650480252,1650480261,12.5983,41.7896,,True,0.9,154.69,,,0,1650480261
United States,1650480261,1650480261,-83.1489,42.3672,1188.72,False,127.35,247.68,-4.23,1120.14,0,1650480261
Portugal,1650480261,1650480261,1.7094,48.6472,12466.32,False,217.01,152.16,0,12496.8,0,1650480261
United States,1650480261,1650480261,-97.0462,42.0377,12557.76,False,198.69,181.93,0,12496.8,0,1650480261
Mexico,1650480154,1650480156,-97.5342,25.7883,53.34,False,63.44,157.59,-3.25,83.82,0,1650480261
United States,1650480255,1650480261,-81.0512,28.7978,891.54,False,54.11,299,1.3,792.48,0,1650480261
New Zealand,1650480261,1650480261,174.5127,-37.0263,1493.52,False,125.92,162.16,-7.8,1363.98,0,1650480261
United States,1650480258,1650480258,-117.2018,32.7365,,True,6.43,272.81,,,0,1650480261
United States,1650480261,1650480261,-103.4354,39.7078,3383.28,False,99.37,92.37,0,3383.28,0,1650480261
Canada,1650480261,1650480261,-82.9003,44.2527,11041.38,False,196.4,305.19,0,10972.8,0,1650480261
Germany,1650480261,1650480261,11.7502,48.0528,10614.66,False,249.67,131.41,0,10668,0,1650480261
United States,1650480261,1650480261,-87.8494,39.9782,10256.52,False,224.94,178.03,0.33,10058.4,0,1650480261
United States,1650480257,1650480257,-122.3,47.4473,,True,3.34,196.88,,,0,1650480261
Canada,1650480259,1650480259,-118.4843,34.6879,2125.98,False,84.38,140.19,-2.6,2110.74,0,1650480261
United States,1650480261,1650480261,-112.6421,42.0968,11658.6,False,188.19,291.66,0,11582.4,0,1650480261
United States,1650480261,1650480261,-82.4957,31.1974,11079.48,False,227.57,27.61,-0.33,10675.62,0,1650480261
United States,1650479968,1650479981,-75.4272,44.6875,358.14,False,35.63,265.03,-5.53,274.32,0,1650480261
United States,1650480261,1650480261,-73.9859,43.7723,11148.06,False,162.46,277.64,2.28,11193.78,0,1650480261
United States,1650480261,1650480261,-89.4113,41.717,7620,False,191.32,259.78,4.55,7520.94,0,1650480261
United States,1650479971,1650479971,-80.3357,25.7852,167.64,False,74.14,87.61,-3.9,76.2,0,1650480261
Germany,1650480260,1650480261,-93.1573,36.7181,11849.1,False,223.04,214.57,0.33,11582.4,0,1650480261
United States,1650480258,1650480258,-117.6274,33.9829,243.84,False,24.78,228.37,-1.95,236.22,0,1650480261
Romania,1650480261,1650480261,31.6147,35.2317,10850.88,False,240.89,142.2,0,10668,0,1650480261
United States,1650480261,1650480261,-80.103,35.787,9425.94,False,222.68,202.12,-0.33,9144,0,1650480261
United States,1650480261,1650480261,-102.3365,31.0889,13533.12,False,194.53,281.9,-0.33,13106.4,0,1650480261
United States,1650480260,1650480261,-80.2606,36.9781,8534.4,False,281.46,70.9,0,8229.6,0,1650480261
United States,,1650480261,,,,False,54.37,353.48,1.95,,0,1650480261
United Kingdom,1650480261,1650480261,-0.3709,51.2315,3741.42,False,171.87,175.36,14.63,3695.7,0,1650480261
United States,1650480260,1650480261,-118.4715,34.0019,1455.42,False,56.14,311.28,1.3,1463.04,0,1650480261
United States,1650480260,1650480260,-111.9691,36.3584,10355.58,False,235.58,168.67,-1.3,10050.78,0,1650480261
Brazil,1650480215,1650480222,-46.6089,-23.6587,1965.96,False,109.58,118.61,15.93,1851.66,0,1650480261
United Kingdom,1650480261,1650480261,5.5445,47.4585,10988.04,False,231.43,318.51,0.33,10980.42,0,1650480261
United States,1650480261,1650480261,-86.136,39.4567,6431.28,False,76.66,89.23,2.93,6278.88,0,1650480261
Canada,1650480261,1650480261,-79.3083,43.1826,655.32,False,50.93,270,-3.25,579.12,0,1650480261
Canada,1650480261,1650480261,-79.4178,42.3499,8907.78,False,220.42,2.68,-5.2,8778.24,0,1650480261
Canada,1650480261,1650480261,-122.6887,49.1155,4175.76,False,172.82,85.73,14.31,4343.4,0,1650480261
United States,1650480259,1650480261,-85.9857,43.4234,2667,False,118.57,93.73,-1.3,2667,0,1650480261
United States,1650480261,1650480261,-94.4512,39.7183,10828.02,False,251.6,73.12,0,10668,0,1650480261
Austria,1650480261,1650480261,-2.1666,42.4873,10919.46,False,225.15,77.33,0,10972.8,0,1650480261
United States,1650480171,1650480193,-112.4211,32.8709,1775.46,False,62.64,107.69,1.63,1752.6,0,1650480261
United States,1650479974,1650479974,-97.0149,32.8785,,True,6.94,270,,,0,1650480261
Germany,1650480260,1650480261,5.7237,44.5706,11277.6,False,226.6,201.44,0,11277.6,0,1650480261
United States,1650479991,1650479991,-97.8848,36.3875,1584.96,False,134.15,336.97,-1.3,1592.58,0,1650480261
United States,1650479992,1650479998,-109.143,36.7989,13434.06,False,218.25,246.82,0,13106.4,0,1650480261
United States,1650480261,1650480261,-97.3643,35.6585,1234.44,False,115.94,211.57,0,1295.4,0,1650480261
Spain,1650480260,1650480261,0.8234,39.0784,5212.08,False,203.87,87.83,-16.58,5280.66,0,1650480261
Spain,,1650480217,,,,False,5.92,154.69,,,0,1650480261
Austria,1650480260,1650480261,-80.9261,38.4673,12161.52,False,211.18,252.27,1.3,11894.82,0,1650480261
United States,1650480260,1650480260,-78.8306,35.9489,1783.08,False,122.04,256.84,0,1691.64,0,1650480261
United Arab Emirates,1650480261,1650480261,55.4032,25.2617,3855.72,False,176.72,215.4,0,3695.7,0,1650480261
United States,1650480261,1650480261,-75.5504,40.5298,8054.34,False,208.29,234.35,0,7924.8,0,1650480261
United States,1650480260,1650480261,-118.1854,33.9789,571.5,False,83.91,186.69,-0.33,579.12,0,1650480261
Switzerland,1650480260,1650480260,16.1095,42.8294,11628.12,False,200.41,318.33,0,11590.02,0,1650480261
United States,1650480261,1650480261,-78.8789,34.459,10683.24,False,232.52,212.07,-0.33,10363.2,0,1650480261
United States,1650480261,1650480261,-73.6416,40.9838,579.12,False,74.35,325.43,-1.63,510.54,0,1650480261
United States,1650480261,1650480261,-77.6238,39.112,434.34,False,53.71,110.17,-0.33,350.52,0,1650480261
Denmark,1650480261,1650480261,3.461,45.9131,5821.68,False,137.21,188.19,0,5753.1,0,1650480261
United States,1650480260,1650480261,-121.8359,36.3159,8313.42,False,229.75,140.18,2.6,8138.16,0,1650480261
Spain,1650480250,1650480250,10.1902,43.5606,998.22,False,113.39,353.49,-2.28,960.12,0,1650480261
United States,1650480032,1650480032,-82.3388,29.7015,1333.5,False,71.62,104.14,-5.53,320.04,0,1650480261
United States,1650480260,1650480260,-85.5401,30.8996,4922.52,False,198.52,13.64,11.38,4732.02,0,1650480261
Bangladesh,1650480259,1650480259,56.9391,24.8183,12031.98,False,212.27,292.21,0,11582.4,0,1650480261
Belgium,1650480261,1650480261,-72.4637,45.3071,12999.72,False,228.1,265.47,0,13098.78,0,1650480261
Turkey,1650480261,1650480261,29.6906,40.9943,1470.66,False,99.24,261.95,-2.6,1417.32,0,1650480261
Canada,1650480261,1650480261,-77.679,46.2216,13655.04,False,218.36,277.31,0,13716,0,1650480261
United States,1650480261,1650480261,-75.5105,38.4117,9326.88,False,232.32,197.79,8.45,9105.9,0,1650480261
United States,1650480261,1650480261,-86.2687,38.9312,7231.38,False,139.45,174.92,8.45,7056.12,0,1650480261
United States,1650480261,1650480261,-120.3946,35.632,1082.04,False,32.21,333.43,4.23,1203.96,0,1650480261
United States,1650480261,1650480261,-88.0953,34.1866,10698.48,False,228.6,301.47,0,10363.2,0,1650480261
Germany,1650480261,1650480261,8.3478,47.7778,10309.86,False,225.09,14.29,0,10355.58,0,1650480261
Turkey,1650480261,1650480261,28.1386,40.4595,8496.3,False,237.12,47.9,-4.55,8465.82,0,1650480261
Austria,1650480261,1650480261,8.7171,45.627,,True,0.51,331.88,,,0,1650480261
Turkey,1650480260,1650480261,32.3181,34.3706,10165.08,False,246.3,145.38,0,10058.4,0,1650480261
United States,1650480260,1650480260,-111.6959,33.1894,739.14,False,43.12,125.78,0.33,792.48,0,1650480261
United States,,1650480260,,,,False,57.53,117.71,0.65,,0,1650480261
United States,1650480252,1650480258,-79.6228,43.6879,,True,1.54,39.38,,45.72,0,1650480261
United States,1650480261,1650480261,-121.4702,37.0464,5234.94,False,204.43,138.37,14.63,5196.84,0,1650480261
United States,1650480261,1650480261,-120.1344,44.4749,11788.14,False,216.46,200.16,0.33,11887.2,0,1650480261
Germany,1650480261,1650480261,8.5556,50.0396,,True,11.32,250.31,,,0,1650480261
United States,1650480260,1650480261,-118.9781,34.2832,1196.34,False,99.46,81.07,-0.65,1203.96,0,1650480261
Austria,1650480259,1650480259,9.7497,45.6599,411.48,False,74.63,285.19,-4.23,365.76,0,1650480261
Slovakia,1650480261,1650480261,21.3857,47.1101,10835.64,False,226.05,306.77,0,10972.8,0,1650480261
United States,1650480260,1650480260,-92.5797,39.5604,9608.82,False,244.95,69.85,8.13,9425.94,0,1650480261
United States,,1650480258,,,,False,43.63,307.82,2.93,,0,1650480261
United States,1650480260,1650480260,-122.3137,47.4386,,True,8.23,146.25,,,0,1650480261
United States,1650480260,1650480261,-104.2432,31.5155,10751.82,False,208.67,280.37,-0.33,10363.2,0,1650480261
United States,1650480261,1650480261,-82.0731,35.8588,10347.96,False,238.12,171.68,0.33,10058.4,0,1650480261
United States,1650480261,1650480261,-75.0406,39.9113,845.82,False,89.84,255.41,-4.55,762,0,1650480261
United States,1650480261,1650480261,-122.2764,37.5772,411.48,False,90.91,298.02,-4.88,403.86,0,1650480261
Norway,1650480030,1650480030,-10.0314,43.8983,10759.44,False,216.11,19.9,0,10668,0,1650480261
United States,1650479969,1650479969,-82.6593,28.3532,609.6,False,70.17,53.05,0.33,533.4,0,1650480261
Turkey,1650480261,1650480261,15.5916,46.7122,11833.86,False,249.2,125.17,-0.33,11887.2,0,1650480261
Brazil,1650479992,1650479992,-47.6856,-23.5449,4290.06,False,158.98,59.04,-7.8,4091.94,0,1650480261
United States,1650480261,1650480261,-116.3668,33.6209,8534.4,False,244.91,90.96,5.2,8260.08,0,1650480261
France,1650480261,1650480261,1.7245,44.1521,4587.24,False,162.78,187.08,-3.9,4617.72,0,1650480261
United States,1650480261,1650480261,-81.69,39.309,6896.1,False,181.72,290.9,-0.33,6705.6,0,1650480261
United States,1650480261,1650480261,-85.856,39.6085,7536.18,False,163.36,332.63,-3.9,7399.02,0,1650480261
United States,1650480261,1650480261,-105.1567,39.912,1905,False,50.42,306.29,-0.65,1950.72,0,1650480261
United States,1650480258,1650480258,-122.0499,37.4094,,True,0,236.25,,,0,1650480261
United States,1650480085,1650480085,-74.3337,40.0308,76.2,False,23.94,298.22,-0.98,-68.58,0,1650480261
United States,1650480260,1650480261,-74.2045,40.63,327.66,False,81.67,26.57,-5.85,228.6,0,1650480261
Brazil,1650480190,1650480190,-69.8141,33.3246,13997.94,False,233.63,238.69,-0.33,13716,0,1650480261
United States,1650480261,1650480261,-82.3632,27.6318,1554.48,False,87.66,206.11,0.65,1447.8,0,1650480261
United States,1650480261,1650480261,-73.5727,40.7791,2202.18,False,127.55,352.82,-13,2186.94,0,1650480261
Mexico,1650480261,1650480261,-98.2198,20.0137,9707.88,False,227.62,258.13,-2.6,9136.38,0,1650480261
United States,1650480261,1650480261,-80.3725,27.7295,5745.48,False,201.44,160.45,-9.75,5501.64,0,1650480261
United States,1650480261,1650480261,-117.4826,35.1866,7239,False,196.39,273.6,0.98,7033.26,0,1650480261
Belgium,1650480260,1650480260,4.5318,47.9435,6362.7,False,198.42,310.79,-10.08,6309.36,0,1650480261
United States,1650480238,1650480241,-122.3859,37.6102,,True,0,337.5,,,0,1650480261
United States,1650480261,1650480261,-104.9281,38.1652,11529.06,False,263.22,78.84,-0.33,11277.6,0,1650480261
United States,1650480261,1650480261,-108.3913,35.3482,12573,False,237.7,262.41,0,12192,0,1650480261
United States,1650480260,1650480260,-105.191,40.1792,1691.64,False,44.54,165.96,-1.63,1737.36,0,1650480261
France,1650480261,1650480261,-8.2675,39.4824,9204.96,False,198.62,44.58,7.15,9113.52,0,1650480261
United States,1650480251,1650480257,-115.0962,34.115,9098.28,False,206.99,228.43,-3.9,8808.72,0,1650480261
United States,1650480261,1650480261,-98.1595,41.1212,3726.18,False,139.11,150.78,-26.98,3749.04,0,1650480261
France,1650480260,1650480261,16.9041,43.9033,11559.54,False,200.41,297.35,0,11582.4,0,1650480261
Belgium,1650480258,1650480260,-5.8288,36.2016,11673.84,False,227.97,39.69,0,11582.4,0,1650480261
United States,1650480251,1650480254,-88.0127,44.4977,198.12,False,28.83,182.05,1.95,220.98,0,1650480261
Brazil,1650480033,1650480034,-35.1318,-8.3364,3009.9,False,148.09,49.23,-6.5,2880.36,0,1650480261
Brazil,1650480261,1650480261,-48.9584,-25.0788,11795.76,False,269.89,27.35,0,11269.98,0,1650480261
United Kingdom,1650480261,1650480261,-4.1725,40.9708,6225.54,False,204.21,169.26,-8.13,6172.2,0,1650480261
United States,1650480261,1650480261,-88.4136,38.1198,13304.52,False,198.99,229.93,0,13106.4,0,1650480261
United States,1650480261,1650480261,-80.3012,35.2892,5181.6,False,134.44,39.72,7.8,4991.1,0,1650480261
United States,1650480261,1650480261,-120.6448,37.8664,7063.74,False,169.27,265.47,-12.68,6949.44,0,1650480261
United States,1650480153,1650480249,-78.029,39.0593,777.24,False,49.12,316.27,-2.28,11498.58,0,1650480261
Canada,1650480261,1650480261,-86.6819,43.0298,5105.4,False,109.43,104.43,0.33,5090.16,0,1650480261
United States,1650480238,1650480260,-98.4487,34.3387,2400.3,False,168.63,222.16,-10.08,2270.76,0,1650480261
United States,1650480261,1650480261,-85.3618,32.9231,4351.02,False,185.7,49.38,0,4168.14,0,1650480261
New Zealand,1650479971,1650479971,174.4791,-39.9571,6027.42,False,123.82,12.48,0,5791.2,0,1650480261
United States,1650480261,1650480261,-97.224,28.145,2209.8,False,84.52,38.82,0,2103.12,0,1650480261
United States,1650480258,1650480258,-86.2387,40.6646,5913.12,False,200.26,339.24,-8.78,5707.38,0,1650480261
Spain,1650480246,1650480246,-1.7455,52.4515,,True,17.49,146.25,,,0,1650480261
United States,1650480051,1650480052,-76.0586,38.8152,38.1,False,59.92,209.87,-2.93,-68.58,0,1650480261
Spain,1650480218,1650480218,-4.4193,42.6126,9128.76,False,224.61,97.37,-5.2,8945.88,0,1650480261
United States,1650480261,1650480261,-77.0403,39.6446,739.14,False,41.18,311.46,8.45,670.56,0,1650480261
United States,1650480261,1650480261,-95.633,29.6888,5448.3,False,166.57,296.41,13.66,5227.32,0,1650480261
United States,1650480058,1650480058,-66.1152,18.4546,76.2,False,26.48,82.18,-3.25,121.92,0,1650480261
Austria,1650480261,1650480261,14.7217,38.5611,9547.86,False,209.8,323.78,4.88,9357.36,0,1650480261
United States,1650480261,1650480261,-83.0956,31.2787,10850.88,False,251.95,152.65,-4.88,10469.88,0,1650480261
United States,1650480261,1650480261,-114.0801,34.3193,11643.36,False,258.35,77.35,0,11277.6,0,1650480261
Iraq,1650479939,1650480257,32.9265,36.8749,11414.76,False,270.3,92.29,3.25,11269.98,0,1650480261
United States,1650480147,1650480236,-85.6304,38.3893,449.58,False,54.62,183.24,1.63,434.34,0,1650480261
United States,1650480261,1650480261,4.9721,47.1752,10599.42,False,227.5,322.53,10.4,10591.8,0,1650480261
United States,1650480261,1650480261,-82.2826,28.7843,586.74,False,47.95,80.74,3.9,510.54,0,1650480261
United States,1650480261,1650480261,-78.2621,42.4308,2941.32,False,69.14,250.89,0,2918.46,0,1650480261
United States,1650480261,1650480261,-73.833,41.9914,4328.16,False,80.25,0.37,0.33,4274.82,0,1650480261
Norway,1650480260,1650480260,13.0384,65.0926,11628.12,False,224.19,197.77,0,11582.4,0,1650480261
United States,1650480261,1650480261,-83.7197,41.0236,8610.6,False,216.04,198.61,4.55,8465.82,0,1650480261
United States,1650480260,1650480260,-95.971,36.1236,693.42,False,46.2,172.32,-2.93,784.86,0,1650480261
United States,1650480261,1650480261,-70.9795,42.6746,11544.3,False,227.81,199.66,0,11582.4,0,1650480261
Mexico,1650480258,1650480261,-111.5051,35.513,11612.88,False,228.81,171.6,-0.33,11277.6,0,1650480261
United States,1650480261,1650480261,-76.2902,41.4424,7467.6,False,245.3,110.37,-6.5,7360.92,0,1650480261
United States,1650480247,1650480247,-80.9773,35.2262,594.36,False,45.28,268.7,-0.65,487.68,0,1650480261
United States,1650480251,1650480251,-98.4757,29.5325,,True,6.17,309.38,,,0,1650480261
Israel,1650480261,1650480261,14.3073,50.0781,556.26,False,73.87,306.79,-3.58,510.54,0,1650480261
United States,1650480261,1650480261,-8.2717,49.9702,11864.34,False,240.84,76.91,0,11887.2,0,1650480261
United States,1650480261,1650480261,-74.1429,40.2475,1135.38,False,60.54,40.87,5.85,1036.32,0,1650480261
Israel,1650480261,1650480261,4.5248,52.1869,647.7,False,108.82,333.31,-0.33,586.74,0,1650480261
Germany,1650480260,1650480260,-6.146,40.81,10332.72,False,198.82,27.76,0.33,10355.58,0,1650480261
United States,1650480261,1650480261,-92.5182,43.5163,10439.4,False,195.49,269.7,-0.33,10363.2,0,1650480261
Israel,1650480261,1650480261,14.6854,46.7761,9997.44,False,268.4,120.4,0,10058.4,0,1650480261
United States,1650480261,1650480261,-90.5837,43.1664,10599.42,False,229.29,133.18,4.23,10507.98,0,1650480261
United States,1650480258,1650480258,-68.5902,18.6586,2834.64,False,120.92,164.96,0,2720.34,0,1650480261
Canada,1650480227,1650480227,-113.9945,51.1241,,True,7.72,165.94,,,0,1650480261
United States,1650480261,1650480261,-122.6533,45.1522,12009.12,False,253.82,4.3,-0.33,12192,0,1650480261
United Kingdom,1650480261,1650480261,-2.3828,51.8084,1577.34,False,75.62,230.24,0,1539.24,0,1650480261
United States,1650480223,1650480249,-109.219,32.1711,10088.88,False,222.48,278.24,0.33,9753.6,0,1650480261
Canada,1650480261,1650480261,-80.4892,32.6727,11026.14,False,238.7,37.12,0,10668,0,1650480261
United States,1650480261,1650480261,-82.3955,34.974,9654.54,False,216.31,234.19,-5.53,9342.12,0,1650480261
Germany,1650480261,1650480261,-3.5549,37.1721,10919.46,False,231.75,45.99,0.33,10972.8,0,1650480261
United States,1650480261,1650480261,-120.3108,34.7654,3124.2,False,164.87,141.84,-4.88,3086.1,0,1650480261
Germany,1650480260,1650480261,-5.4191,42.1622,10919.46,False,212.4,25.39,0,10972.8,0,1650480261
United States,1650480259,1650480261,-104.6656,31.5719,13510.26,False,228.64,280.5,0.98,13106.4,0,1650480261
United States,1650480261,1650480261,-101.7113,33.6601,1516.38,False,111.21,282.56,-8.13,1531.62,0,1650480261
United States,1650480261,1650480261,-77.0099,39.0378,2491.74,False,152.28,77.51,14.31,2430.78,0,1650480261
United States,1650480261,1650480261,-84.4796,27.2671,10477.5,False,218.83,25.48,0,10058.4,0,1650480261
United States,1650480261,1650480261,-85.26,40.1579,6286.5,False,192.83,187.05,3.25,6172.2,0,1650480261
Austria,1650480259,1650480259,5.7405,45.8973,3185.16,False,153.75,24.94,-11.7,3093.72,0,1650480261
Austria,1650480261,1650480261,2.0227,48.9342,1790.7,False,114.92,60.8,-1.95,1752.6,0,1650480261
United States,1650480243,1650480244,-111.4259,44.2601,9707.88,False,211.44,0.28,0,9753.6,0,1650480261
United Kingdom,1650480261,1650480261,12.0536,49.345,10904.22,False,224.58,303.98,0,10972.8,0,1650480261
United States,1650480261,1650480261,-111.6782,33.3233,617.22,False,87.32,326.78,12.68,670.56,0,1650480261
United States,1650480261,1650480261,-86.7721,40.145,10264.14,False,257.53,95.85,0,10058.4,0,1650480261
